Country_x,ISO3,Year,GHG_Emissions,GDP_USD,Country_y,Unit,Population,GDPperCapita,GHGperCapita,Emission_Intensity,ln_GDPpc,ln_Emissions_pc,income_group
Argentina,ARG,2013,360023.68212078,552025140252.246,Argentina,Persons,42582455.0,12963.675773326033,0.008454742266991886,6.521871122685978e-07,9.469906554177479,-4.773027780006688,Upper-Middle
Argentina,ARG,2014,359812.70629699,526319673731.638,Argentina,Persons,43024071.0,12233.144411918574,0.008363055794905833,6.836390966461435e-07,9.411904302087885,-4.783931392967334,Upper-Middle
Argentina,ARG,2015,366040.81420398,594749285413.212,Argentina,Persons,43477012.0,13679.626498095407,0.008419180559233923,6.154539789815249e-07,9.52366288803301,-4.77724277621994,Upper-Middle
Argentina,ARG,2016,369182.72108148,557532320662.955,Argentina,Persons,43900313.0,12699.962313775643,0.008409569222922852,6.621727698987733e-07,9.44935430502304,-4.7783850283159675,Upper-Middle
Argentina,ARG,2017,372696.42735553,643628393281.364,Argentina,Persons,44288894.0,14532.500930851062,0.008415121573266878,5.790552922245067e-07,9.58414286362856,-4.777725004234354,Upper-Middle
Argentina,ARG,2018,372510.51459041,524819892360.176,Argentina,Persons,44654882.0,11752.799892297913,0.008341988555482242,7.097873385004272e-07,9.371846779892266,-4.786453655123664,Upper-Middle
Argentina,ARG,2019,369602.00289539,447754683615.225,Argentina,Persons,44973465.0,9955.974786804285,0.00821822385478615,8.254564752091014e-07,9.205928131021869,-4.801401169321923,Upper-Middle
Argentina,ARG,2020,354158.27230152,385740508436.965,Argentina,Persons,45191965.0,8535.599380043886,0.007836753110901904,9.181256947489973e-07,9.052000858895653,-4.848930674418753,Upper-Middle
Argentina,ARG,2021,371318.18034915,486564085480.036,Argentina,Persons,45312281.0,10738.01792233845,0.008194647723630377,7.631434202193811e-07,9.281545800038531,-4.804274054454611,Upper-Middle
Argentina,ARG,2022,383535.3557076,633993756301.08,Argentina,Persons,45407904.0,13962.189408722323,0.008446444823958402,6.049513136300688e-07,9.544108198454825,-4.7740096570376265,Upper-Middle
Argentina,ARG,2023,377674.54464453,649461687959.174,Argentina,Persons,45538401.0,14261.84656679478,0.008293539877356036,5.815193592578337e-07,9.56534317834743,-4.7922783952635,Upper-Middle
Argentina,ARG,2024,374344.60684858,638365455340.04,Argentina,Persons,45696159.0,13969.783660373732,0.00819203659652401,5.864111281666655e-07,9.544651966116334,-4.804592743345841,Upper-Middle
Australia,AUS,1999,535808.50518779,390347787943.351,Australia,Persons,18909981.0,20642.420949198786,0.028334692942726385,1.3726438876747238e-06,9.935103506767419,-3.5636683260973596,High
Australia,AUS,2000,545708.1563403,416901962163.479,Australia,Persons,19132471.0,21790.283239602402,0.028522617718343857,1.30896039325023e-06,9.98921942645916,-3.5570579022923847,High
Australia,AUS,2001,555246.98943247,380360222861.197,Australia,Persons,19365433.0,19641.193814834765,0.028672066843662625,1.4597924705578207e-06,9.885384364930518,-3.551831910870396,High
Australia,AUS,2002,564952.28992365,396436967262.563,Australia,Persons,19595355.0,20231.170461701917,0.028830929060670245,1.4250746942816715e-06,9.914979786209399,-3.546306542368217,High
Australia,AUS,2003,553808.64331105,468517181129.878,Australia,Persons,19819454.0,23639.25772777989,0.027942679112706637,1.1820455377441716e-06,10.070664072032994,-3.577600041679185,High
Australia,AUS,2004,575645.8189302,615643050220.515,Australia,Persons,20046677.0,30710.478859938485,0.028715273804740805,9.350317829853052e-07,10.332359206277756,-3.550326109460047,High
Australia,AUS,2005,577228.3023703,696811489612.816,Australia,Persons,20294490.0,34335.0086458352,0.028442611879889567,8.28385167258131e-07,10.443920772862963,-3.5598668400118765,High
Australia,AUS,2006,584428.83934315,749708370332.989,Australia,Persons,20590559.0,36410.297084843056,0.028383340119282337,7.795415690551398e-07,10.502606900566102,-3.5619529214594055,High
Australia,AUS,2007,592235.31046011,856603595823.192,Australia,Persons,20954549.0,40879.123469714956,0.028262851682472858,6.913761666981734e-07,10.618374783104537,-3.5662069980243185,High
Australia,AUS,2008,590422.7159003,1058448244063.77,Australia,Persons,21370589.0,49528.26728658578,0.027627816711102347,5.57819165189836e-07,10.810298841860847,-3.5889321619491863,High
Australia,AUS,2009,597631.73305717,931761689770.843,Australia,Persons,21783011.0,42774.69674742592,0.027435680634654683,6.41399769509896e-07,10.663702009253695,-3.5959108997884246,High
Australia,AUS,2010,598752.53711609,1152566632022.13,Australia,Persons,22141581.0,52054.39629727118,0.02704199565135344,5.194949432690097e-07,10.860044533440224,-3.6103642268564173,High
Australia,AUS,2011,610735.00026582,1402939868653.4,Australia,Persons,22479775.0,62408.98179156152,0.02716819898178785,4.353251439436452e-07,11.041464482966632,-3.605708144756499,High
Australia,AUS,2012,614851.06164754,1552728401401.58,Australia,Persons,22852644.0,67945.24088335599,0.02690502952951702,3.959810750499191e-07,11.126457378618104,-3.6154420384937995,High
Australia,AUS,2013,604924.96641786,1583737461925.39,Australia,Persons,23236270.0,68157.99015613909,0.026033651976752725,3.819603822987412e-07,11.129583673922596,-3.648365271055464,High
Australia,AUS,2014,597200.25034585,1474677007565.64,Australia,Persons,23595601.0,62497.96339434795,0.02530981305989409,4.049702051920463e-07,11.042889249503135,-3.676563090469999,High
Australia,AUS,2015,600750.15979938,1356805839935.9,Australia,Persons,23948002.0,56656.32731849195,0.025085606715724344,4.4276796437415204e-07,10.944758951631169,-3.685461034943177,High
Australia,AUS,2016,595968.12484303,1211588128417.61,Australia,Persons,24329963.0,49798.19033911437,0.024495233504589792,4.918900333080944e-07,10.815733923780481,-3.7092767311919936,High
Australia,AUS,2017,612942.52351322,1330890554614.09,Australia,Persons,24731038.0,53814.58532448537,0.02478434279682155,4.6055066014872357e-07,10.893299812093785,-3.6975431640273264,High
Australia,AUS,2018,608065.61376246,1433144978761.67,Australia,Persons,25119706.0,57052.61752512828,0.024206716979986147,4.242875792565439e-07,10.95172923548448,-3.7211251231760154,High
Australia,AUS,2019,605153.97736552,1398349602956.35,Australia,Persons,25482714.0,54874.4377445962,0.02374762662114875,4.327630058220927e-07,10.912802904212839,-3.7402726852361012,High
Australia,AUS,2020,579547.44945301,1333336461648.09,Australia,Persons,25743791.0,51792.54530337393,0.02251212532967697,4.3465956727580364e-07,10.855001504828817,-3.7937012113869293,High
Australia,AUS,2021,576189.05701419,1560617493202.69,Australia,Persons,25956417.0,60124.53464600642,0.02219832795158862,3.692058172638692e-07,11.004173267602749,-3.807738310436416,High
Australia,AUS,2022,571780.75901171,1695627535475.8,Australia,Persons,26200984.0,64716.17766248016,0.02182287348489316,3.372089371332755e-07,11.077766490385075,-3.824796616830899,High
Australia,AUS,2023,587513.10255114,1734451264655.6,Australia,Persons,26451124.0,65571.9305030516,0.02221127172331656,3.3873139852551523e-07,11.090902994688706,-3.807155383673319,High
Australia,AUS,2024,591453.96067192,1757022451652.83,Australia,Persons,26713205.0,65773.55475139842,0.022140883532017964,3.366228815776028e-07,11.093973133054373,-3.8103294459026826,High
Brazil,BRA,1999,849053.62054094,599642075004.471,Brazil,Persons,171641543.0,3493.571920432287,0.0049466673726006995,1.4159340312045472e-06,8.158679964708403,-5.309041187201986,Lower-Middle
Brazil,BRA,2000,870334.07681088,655448188259.351,Brazil,Persons,174018282.0,3766.5478633983466,0.005001394490326482,1.3278457281607466e-06,8.2339141748442,-5.2980385073675755,Lower-Middle
Brazil,BRA,2001,882100.51670947,559983704094.17,Brazil,Persons,176301203.0,3176.289750525242,0.005003372079709916,1.5752253329163503e-06,8.063469049479398,-5.297643177922287,Lower-Middle
Brazil,BRA,2002,904526.04445741,509795270685.19,Brazil,Persons,178503484.0,2855.940171370493,0.005067273893978506,1.7742927337118729e-06,7.957156374840367,-5.284952299483396,Lower-Middle
Brazil,BRA,2003,934419.84185591,558233724164.711,Brazil,Persons,180622688.0,3090.6068907839035,0.00517332485859091,1.6738864052939275e-06,8.03612275539133,-5.264239691055489,Lower-Middle
Brazil,BRA,2004,983418.68069267,669289321944.512,Brazil,Persons,182675143.0,3663.822624978112,0.005383429100108437,1.4693476325537453e-06,8.20626231440881,-5.224429728645985,Lower-Middle
Brazil,BRA,2005,1000644.8674827,891633826625.407,Brazil,Persons,184688101.0,4827.7816589029035,0.005418025644666194,1.122259875749522e-06,8.482142357272442,-5.218023802095627,Upper-Middle
Brazil,BRA,2006,1004579.138526,1107626711163.23,Brazil,Persons,186653106.0,5934.145618574545,0.0053820649441858204,9.069654319468249e-07,8.688478340248787,-5.2246831598260695,Upper-Middle
Brazil,BRA,2007,1024210.210615,1397114247188.89,Brazil,Persons,188552320.0,7409.690038228593,0.005431968223010992,7.330898046997918e-07,8.910543887216654,-5.215453738704011,Upper-Middle
Brazil,BRA,2008,1057606.7051268,1695855391757.96,Brazil,Persons,190367302.0,8908.333384679476,0.005555611147584579,6.236420335524377e-07,9.094742452988969,-5.192946844375052,Upper-Middle
Brazil,BRA,2009,1032205.7891079,1666996294252.12,Brazil,Persons,192079951.0,8678.658473065312,0.005373834092179147,6.192010100244332e-07,9.068622241915408,-5.226213641580405,Upper-Middle
Brazil,BRA,2010,1110027.0883422,2208838108484.35,Brazil,Persons,193701929.0,11403.28400386942,0.005730593877266963,5.025389068028499e-07,9.341656663413104,-5.161936110124017,Upper-Middle
Brazil,BRA,2011,1146649.5469864,2616156606579.21,Brazil,Persons,195284734.0,13396.626315804133,0.00587168040993107,4.382954537594432e-07,9.502758186762946,-5.137614415252734,Upper-Middle
Brazil,BRA,2012,1180008.7898784,2465228293706.86,Brazil,Persons,196876111.0,12521.72384544339,0.005993661617373172,4.786610606776992e-07,9.435220322511793,-5.117052765239257,Upper-Middle
Brazil,BRA,2013,1215943.0902852,2472819362043.74,Brazil,Persons,198478299.0,12458.890339662476,0.006126327645951862,4.917233781606454e-07,9.430189730563562,-5.095159787517328,Upper-Middle
Brazil,BRA,2014,1248609.2966895,2456043766032.38,Brazil,Persons,200085127.0,12274.994163021322,0.006240390354898793,5.083823480501604e-07,9.415319477144998,-5.076712541682594,Upper-Middle
Brazil,BRA,2015,1233223.2042414,1802211999456.42,Brazil,Persons,201675532.0,8936.195588944423,0.006114887572188974,6.842830946710834e-07,9.09786522826067,-5.097028895590273,Upper-Middle
Brazil,BRA,2016,1208307.5995997,1795693265999.04,Brazil,Persons,203218114.0,8836.285460256953,0.005945865630854639,6.728919813192338e-07,9.086621870520762,-5.125059152903311,Upper-Middle
Brazil,BRA,2017,1219238.8585129,2063514688805.78,Brazil,Persons,204703445.0,10080.507872282169,0.005956122812260927,5.908554298775123e-07,9.218358924511097,-5.12333554445004,Upper-Middle
Brazil,BRA,2018,1195921.3743544,1916933708352.71,Brazil,Persons,206107261.0,9300.66072904006,0.0058024223336527675,6.238720562653668e-07,9.13784072275103,-5.149479804885397,Upper-Middle
Brazil,BRA,2019,1200306.0407939,1873288158838.63,Brazil,Persons,207455459.0,9029.833044010811,0.0057858493894532795,6.407482133117447e-07,9.108289157204759,-5.152340102934064,Upper-Middle
Brazil,BRA,2020,1196009.9876051,1476107292151.95,Brazil,Persons,208660842.0,7074.194074957054,0.005731837253896924,8.10245971931682e-07,8.864208804356164,-5.161719161970417,Upper-Middle
